,NAME,上開,不,之,也,了,云云,以,伊,似,但,係指,全,其,即,卻,又,只,可,在,地,如,就,得,惟查,把,按,於,旋,是,有,此,殆,為,無,然,爰,的,等語,系爭,縱,而,致,與,茲,著,被,足資,這,還,那
3688,楊仁壽,,,366,,,2.0,46.0,,4.0,10.0,,,36,14.0,1.0,2.0,8.0,9.0,21.0,,6.0,12.0,31.0,,,10.0,44,,4.0,43,12,1.0,139,15.0,14.0,1.0,18.0,1.0,,,19,2.0,18.0,,,7.0,,,,
3689,楊仁壽,,,346,,,2.0,61.0,,3.0,10.0,,,56,14.0,2.0,3.0,3.0,16.0,25.0,,10.0,19.0,45.0,,,12.0,36,,2.0,30,11,1.0,110,16.0,14.0,,12.0,2.0,,,24,4.0,16.0,,,4.0,,,,
3690,楊仁壽,,,344,,,1.0,51.0,,3.0,6.0,,,58,7.0,1.0,2.0,3.0,23.0,23.0,,8.0,18.0,33.0,,,9.0,25,,4.0,44,20,1.0,115,11.0,16.0,2.0,14.0,2.0,,,24,8.0,31.0,,1.0,2.0,,,,
3691,楊仁壽,,,318,,,2.0,71.0,,4.0,6.0,,,59,11.0,,2.0,11.0,14.0,22.0,,10.0,10.0,49.0,,,6.0,31,,10.0,47,15,1.0,127,12.0,10.0,,13.0,4.0,,,25,5.0,22.0,,1.0,6.0,,,,
3692,楊仁壽,,,386,,,,47.0,,1.0,12.0,,,45,8.0,5.0,3.0,4.0,13.0,21.0,,13.0,14.0,43.0,,,7.0,33,,4.0,38,9,3.0,125,12.0,14.0,1.0,17.0,,,,24,8.0,19.0,,3.0,6.0,,,,
3693,楊仁壽,,,348,,,1.0,52.0,,,10.0,,,47,9.0,5.0,5.0,4.0,8.0,33.0,,14.0,20.0,38.0,,,5.0,39,,8.0,45,16,1.0,124,16.0,18.0,2.0,22.0,4.0,,,25,4.0,27.0,,1.0,5.0,,,,
3694,楊仁壽,,,338,,,1.0,45.0,,5.0,13.0,,,51,9.0,1.0,3.0,7.0,20.0,27.0,,11.0,14.0,39.0,,,6.0,32,,4.0,32,20,1.0,109,9.0,10.0,1.0,17.0,2.0,,,24,7.0,19.0,,,7.0,,,,
3695,楊仁壽,,,316,,,3.0,48.0,,4.0,11.0,,,44,6.0,2.0,4.0,6.0,14.0,26.0,,6.0,18.0,31.0,,,4.0,37,,8.0,33,16,,112,12.0,20.0,2.0,4.0,2.0,,,15,7.0,20.0,,2.0,5.0,,,,
3696,楊仁壽,,,296,,,2.0,55.0,,7.0,6.0,,,40,12.0,1.0,2.0,3.0,15.0,35.0,,12.0,12.0,41.0,,,13.0,31,,10.0,48,17,,123,10.0,16.0,3.0,16.0,2.0,,,23,8.0,10.0,,1.0,3.0,,,,
3697,楊仁壽,,,326,,,1.0,53.0,,5.0,5.0,,,50,10.0,,3.0,6.0,14.0,19.0,,16.0,11.0,42.0,,,11.0,38,,6.0,38,18,1.0,129,13.0,15.0,3.0,15.0,1.0,,,26,5.0,15.0,,2.0,3.0,,,,
3698,楊仁壽,,,322,,,,57.0,,3.0,14.0,,,54,8.0,5.0,3.0,5.0,12.0,22.0,,13.0,14.0,36.0,,,8.0,40,,4.0,47,15,,126,15.0,12.0,1.0,10.0,5.0,,,15,9.0,22.0,,,4.0,,,,
3699,楊仁壽,,,378,,,,47.0,,3.0,6.0,,,43,9.0,2.0,3.0,7.0,16.0,17.0,,11.0,11.0,36.0,,,7.0,45,,2.0,42,18,4.0,118,13.0,14.0,6.0,14.0,1.0,,,23,4.0,14.0,,2.0,6.0,,,,
3700,楊仁壽,,,336,,,1.0,46.0,,3.0,11.0,,,53,9.0,2.0,2.0,7.0,8.0,22.0,,8.0,9.0,35.0,,,9.0,22,,6.0,34,14,1.0,132,24.0,15.0,3.0,14.0,1.0,,,26,4.0,22.0,,2.0,3.0,,,,
3701,楊仁壽,,,330,,,,64.0,,2.0,12.0,,,45,9.0,1.0,7.0,5.0,14.0,27.0,,9.0,13.0,41.0,,,8.0,40,,8.0,24,15,3.0,98,17.0,16.0,2.0,19.0,1.0,,,15,10.0,17.0,,,5.0,,,,
3702,楊仁壽,,,322,,,1.0,48.0,,5.0,10.0,,,47,9.0,1.0,3.0,4.0,16.0,19.0,,11.0,7.0,26.0,,,7.0,35,,8.0,51,5,1.0,111,18.0,19.0,2.0,12.0,3.0,,,26,2.0,13.0,,1.0,5.0,,,,
3703,楊仁壽,,,332,,,3.0,57.0,,2.0,11.0,,,44,6.0,2.0,7.0,5.0,17.0,28.0,,12.0,13.0,36.0,,,11.0,28,,10.0,40,11,5.0,121,20.0,12.0,3.0,18.0,3.0,,,26,2.0,21.0,,2.0,5.0,,,,
3704,楊仁壽,,,330,,,1.0,45.0,,6.0,10.0,,,67,12.0,1.0,2.0,6.0,11.0,27.0,,7.0,11.0,36.0,,,10.0,28,,6.0,30,12,2.0,125,11.0,15.0,3.0,19.0,4.0,,,19,6.0,17.0,,1.0,1.0,,,,
3705,楊仁壽,,,366,,,,50.0,,2.0,6.0,,,52,11.0,2.0,4.0,2.0,7.0,17.0,,15.0,16.0,35.0,,,8.0,41,,6.0,35,16,,135,14.0,18.0,4.0,19.0,3.0,,,18,5.0,27.0,,1.0,3.0,,,,
3706,楊仁壽,,,300,,,2.0,51.0,,6.0,17.0,,,51,11.0,2.0,1.0,2.0,14.0,23.0,,13.0,13.0,39.0,,,5.0,37,,4.0,34,14,,137,23.0,20.0,4.0,18.0,1.0,,,21,6.0,22.0,,,6.0,,,,
3707,楊仁壽,,,342,,,4.0,45.0,,3.0,12.0,,,44,6.0,2.0,2.0,5.0,15.0,21.0,,15.0,12.0,37.0,,,7.0,38,,12.0,37,16,2.0,119,17.0,19.0,1.0,13.0,3.0,,,15,3.0,20.0,,2.0,2.0,,,,
3708,楊仁壽,,,356,,,3.0,39.0,,3.0,15.0,,,56,12.0,1.0,1.0,4.0,9.0,29.0,,13.0,13.0,36.0,,,10.0,29,,2.0,39,13,1.0,115,11.0,13.0,,12.0,3.0,,,23,9.0,15.0,,2.0,4.0,,,,
3709,楊仁壽,,,318,,,,46.0,,3.0,11.0,,,46,15.0,3.0,1.0,7.0,19.0,20.0,,14.0,15.0,30.0,,,7.0,45,,4.0,33,11,1.0,122,15.0,15.0,2.0,20.0,1.0,,,25,4.0,19.0,,4.0,4.0,,,,
3710,楊仁壽,,,300,,,,51.0,,2.0,10.0,,,63,12.0,2.0,2.0,6.0,22.0,22.0,,16.0,14.0,27.0,,,11.0,33,,4.0,35,20,2.0,116,11.0,10.0,1.0,11.0,3.0,,,29,4.0,18.0,,2.0,3.0,,,,
3711,楊仁壽,,,350,,,,51.0,,6.0,8.0,,,62,10.0,2.0,,8.0,2.0,13.0,,19.0,10.0,43.0,,,10.0,37,,2.0,40,14,2.0,120,12.0,15.0,,21.0,3.0,,,14,7.0,16.0,,1.0,7.0,,,,
3712,楊仁壽,,,352,,,1.0,45.0,,2.0,9.0,,,53,9.0,4.0,3.0,7.0,16.0,13.0,,12.0,15.0,21.0,,,9.0,35,,8.0,34,15,,98,13.0,19.0,1.0,15.0,3.0,,,34,7.0,20.0,,5.0,9.0,,,,
3713,楊仁壽,,,378,,,,42.0,,5.0,9.0,,,46,8.0,,2.0,2.0,13.0,13.0,,6.0,13.0,26.0,,,10.0,28,,10.0,27,22,1.0,133,25.0,16.0,2.0,13.0,4.0,,,23,5.0,17.0,,,5.0,,,,
3714,楊仁壽,,,300,,,2.0,39.0,,1.0,10.0,,,44,15.0,5.0,4.0,5.0,18.0,21.0,,19.0,12.0,35.0,,,8.0,33,,6.0,33,23,1.0,148,13.0,16.0,3.0,16.0,3.0,,,21,5.0,16.0,,,9.0,,,,
3715,楊仁壽,,,346,,,,45.0,,6.0,11.0,,,52,12.0,5.0,3.0,6.0,15.0,21.0,,13.0,15.0,28.0,,,9.0,35,,6.0,35,13,1.0,151,12.0,16.0,3.0,10.0,4.0,,,33,10.0,16.0,,1.0,2.0,,,,
3716,楊仁壽,,,366,,,2.0,60.0,,5.0,10.0,,,49,13.0,3.0,,6.0,10.0,23.0,,12.0,8.0,40.0,,,10.0,34,,14.0,38,12,2.0,109,12.0,15.0,3.0,19.0,2.0,,,22,7.0,19.0,,1.0,2.0,,,,
3717,楊仁壽,,,350,,,1.0,44.0,,1.0,7.0,,,57,5.0,1.0,2.0,1.0,16.0,27.0,,12.0,18.0,35.0,,,8.0,36,,8.0,26,16,,118,22.0,18.0,5.0,9.0,1.0,,,20,8.0,20.0,,2.0,7.0,,,,
3718,楊仁壽,,,388,,,2.0,56.0,,1.0,8.0,,,59,9.0,5.0,4.0,5.0,13.0,17.0,,10.0,20.0,40.0,,,4.0,33,,4.0,26,9,1.0,124,11.0,14.0,4.0,19.0,5.0,,,21,5.0,17.0,,1.0,6.0,,,,
3719,楊仁壽,,,340,,,2.0,50.0,,6.0,11.0,,,56,10.0,1.0,2.0,3.0,18.0,21.0,,10.0,11.0,32.0,,,10.0,42,,10.0,36,19,3.0,113,19.0,20.0,3.0,17.0,2.0,,,32,5.0,17.0,,,3.0,,,,
3720,楊仁壽,,,338,,,2.0,41.0,,3.0,9.0,,,57,11.0,1.0,1.0,4.0,17.0,18.0,,12.0,19.0,37.0,,,12.0,38,,8.0,28,15,2.0,127,17.0,16.0,,12.0,6.0,,,20,5.0,20.0,,,4.0,,,,
3721,楊仁壽,,,318,,,,47.0,,8.0,19.0,,,51,19.0,7.0,,6.0,18.0,28.0,,8.0,18.0,38.0,,,6.0,38,,8.0,28,13,1.0,125,14.0,18.0,1.0,13.0,3.0,,,30,7.0,15.0,,2.0,6.0,,,,
3722,楊仁壽,,,342,,,1.0,52.0,,5.0,7.0,,,56,11.0,1.0,5.0,4.0,9.0,18.0,,18.0,11.0,33.0,,,8.0,25,,10.0,35,10,1.0,107,10.0,13.0,,15.0,3.0,,,19,9.0,25.0,,4.0,5.0,,,,
3723,楊仁壽,,,314,,,3.0,40.0,,5.0,10.0,,,45,15.0,2.0,2.0,7.0,18.0,23.0,,14.0,17.0,43.0,,,8.0,31,,10.0,46,12,2.0,123,17.0,13.0,4.0,12.0,,,,21,4.0,15.0,,3.0,4.0,,,,
3724,楊仁壽,,,284,,,1.0,54.0,,6.0,14.0,,,40,15.0,2.0,6.0,3.0,7.0,24.0,,10.0,11.0,38.0,,,11.0,37,,4.0,31,20,,127,9.0,17.0,5.0,15.0,2.0,,,19,1.0,15.0,,,9.0,,,,
3725,楊仁壽,,,358,,,1.0,48.0,,3.0,11.0,,,47,14.0,2.0,2.0,5.0,13.0,23.0,,6.0,12.0,36.0,,,6.0,31,,6.0,36,18,1.0,119,11.0,10.0,2.0,11.0,2.0,,,22,3.0,19.0,,2.0,2.0,,,,
3726,楊仁壽,,,290,,,4.0,50.0,,4.0,16.0,,,50,14.0,3.0,4.0,6.0,19.0,18.0,,14.0,16.0,33.0,,,9.0,32,,8.0,31,12,,127,14.0,21.0,1.0,13.0,1.0,,,28,9.0,19.0,,3.0,5.0,,,,
3727,楊仁壽,,,320,,,1.0,42.0,,3.0,10.0,,,63,13.0,2.0,4.0,5.0,13.0,18.0,,8.0,15.0,42.0,,,10.0,28,,6.0,35,18,,114,11.0,14.0,3.0,14.0,1.0,,,21,1.0,18.0,,2.0,6.0,,,,
3728,楊仁壽,,,318,,,2.0,57.0,,2.0,9.0,,,55,11.0,4.0,3.0,7.0,14.0,17.0,,9.0,12.0,41.0,,,7.0,45,,8.0,35,13,4.0,116,16.0,15.0,1.0,10.0,2.0,,,25,4.0,16.0,,3.0,3.0,,,,
3729,楊仁壽,,,360,,,,47.0,,3.0,12.0,,,46,12.0,3.0,6.0,9.0,15.0,18.0,,11.0,12.0,38.0,,,6.0,24,,12.0,36,16,,120,14.0,16.0,5.0,13.0,1.0,,,18,6.0,17.0,,3.0,8.0,,,,
3730,楊仁壽,,,312,,,1.0,61.0,,4.0,9.0,,,33,9.0,1.0,2.0,7.0,14.0,21.0,,12.0,11.0,38.0,,,9.0,31,,16.0,41,9,,136,10.0,26.0,2.0,13.0,3.0,,,25,6.0,19.0,,1.0,8.0,,,,
3731,楊仁壽,,,316,,,3.0,60.0,,3.0,13.0,,,56,12.0,1.0,5.0,5.0,17.0,19.0,,12.0,3.0,31.0,,,8.0,45,,2.0,35,11,2.0,118,16.0,10.0,2.0,16.0,,,,24,5.0,19.0,,1.0,6.0,,,,
3732,楊仁壽,,,372,,,3.0,50.0,,4.0,12.0,,,59,15.0,3.0,1.0,5.0,15.0,26.0,,7.0,16.0,46.0,,,8.0,41,,8.0,42,18,2.0,129,17.0,14.0,2.0,15.0,4.0,,,17,8.0,15.0,,,6.0,,,,
3733,楊仁壽,,,316,,,1.0,51.0,,2.0,8.0,,,49,10.0,4.0,3.0,8.0,13.0,32.0,,17.0,13.0,42.0,,,10.0,42,,12.0,40,10,4.0,150,18.0,12.0,5.0,12.0,2.0,,,24,5.0,20.0,,1.0,8.0,,,,
3734,楊仁壽,,,364,,,,51.0,,5.0,15.0,,,53,12.0,1.0,,4.0,12.0,23.0,,17.0,21.0,33.0,,,8.0,30,,6.0,34,21,,109,11.0,26.0,,18.0,,,,24,5.0,23.0,,,4.0,,,,
3735,楊仁壽,,,332,,,1.0,42.0,,2.0,13.0,,,42,12.0,5.0,3.0,6.0,17.0,17.0,,13.0,12.0,41.0,,,8.0,33,,6.0,41,10,1.0,116,11.0,17.0,,15.0,3.0,,,24,9.0,20.0,,1.0,6.0,,,,
3736,楊仁壽,,,320,,,,42.0,,5.0,11.0,,,44,16.0,2.0,3.0,6.0,11.0,25.0,,14.0,15.0,36.0,,,6.0,38,,6.0,42,14,1.0,121,20.0,15.0,2.0,13.0,1.0,,,20,11.0,11.0,,1.0,8.0,,,,
3737,楊仁壽,,,300,,,1.0,46.0,,7.0,15.0,,,50,9.0,2.0,2.0,6.0,8.0,15.0,,10.0,17.0,21.0,,,11.0,41,,2.0,32,11,1.0,128,10.0,14.0,4.0,16.0,2.0,,,21,8.0,19.0,,4.0,3.0,,,,
3738,楊仁壽,,,340,,,1.0,42.0,,3.0,9.0,,,53,15.0,2.0,3.0,4.0,18.0,22.0,,7.0,14.0,33.0,,,9.0,44,,6.0,39,9,2.0,131,14.0,17.0,6.0,18.0,2.0,,,21,5.0,17.0,,1.0,3.0,,,,
3739,楊仁壽,,,314,,,2.0,60.0,,1.0,13.0,,,49,11.0,1.0,3.0,3.0,6.0,12.0,,7.0,15.0,32.0,,,3.0,29,,12.0,39,17,1.0,122,10.0,14.0,1.0,18.0,3.0,,,28,8.0,23.0,,3.0,6.0,,,,
3740,楊仁壽,,,338,,,3.0,44.0,,4.0,7.0,,,56,14.0,3.0,2.0,6.0,14.0,14.0,,10.0,12.0,38.0,,,9.0,38,,12.0,51,16,2.0,110,12.0,24.0,5.0,18.0,1.0,,,22,4.0,23.0,,2.0,6.0,,,,
3741,楊仁壽,,,384,,,1.0,49.0,,5.0,18.0,,,55,11.0,2.0,4.0,5.0,11.0,19.0,,17.0,12.0,33.0,,,9.0,37,,10.0,36,15,3.0,145,17.0,9.0,,21.0,3.0,,,29,2.0,27.0,,,6.0,,,,
3742,楊仁壽,,,322,,,1.0,55.0,,1.0,11.0,,,55,11.0,2.0,5.0,7.0,11.0,24.0,,11.0,11.0,38.0,,,7.0,33,,14.0,36,12,2.0,114,13.0,12.0,2.0,10.0,4.0,,,26,7.0,14.0,,1.0,4.0,,,,
3743,楊仁壽,,,364,,,2.0,40.0,,4.0,9.0,,,57,10.0,3.0,5.0,3.0,8.0,14.0,,16.0,10.0,41.0,,,6.0,33,,6.0,40,14,4.0,124,14.0,15.0,,20.0,2.0,,,18,8.0,22.0,,2.0,7.0,,,,
3744,楊仁壽,,,328,,,1.0,36.0,,4.0,14.0,,,53,16.0,4.0,3.0,6.0,8.0,24.0,,8.0,15.0,24.0,,,6.0,28,,10.0,32,20,1.0,108,11.0,13.0,3.0,14.0,2.0,,,26,8.0,18.0,,,7.0,,,,
3745,楊仁壽,,,306,,,1.0,30.0,,2.0,10.0,,,44,17.0,2.0,3.0,2.0,12.0,20.0,,13.0,11.0,43.0,,,7.0,39,,2.0,38,13,,121,20.0,14.0,5.0,15.0,3.0,,,22,4.0,21.0,,2.0,7.0,,,,
3746,楊仁壽,,,318,,,1.0,45.0,,3.0,7.0,,,58,4.0,1.0,3.0,6.0,17.0,14.0,,18.0,15.0,32.0,,,9.0,41,,8.0,34,17,,127,16.0,16.0,2.0,13.0,,,,22,7.0,22.0,,2.0,5.0,,,,
3747,楊仁壽,,,258,,,1.0,47.0,,3.0,8.0,,,54,10.0,3.0,3.0,3.0,17.0,20.0,,15.0,12.0,37.0,,,16.0,29,,4.0,32,15,2.0,119,13.0,13.0,2.0,23.0,3.0,,,27,8.0,18.0,,5.0,7.0,,,,
3748,楊仁壽,,,338,,,,48.0,,2.0,11.0,,,54,15.0,2.0,6.0,1.0,11.0,22.0,,12.0,17.0,41.0,,,7.0,41,,6.0,23,16,1.0,123,14.0,17.0,4.0,13.0,3.0,,,20,5.0,26.0,,1.0,5.0,,,,
3749,楊仁壽,,,346,,,,51.0,,2.0,8.0,,,45,6.0,1.0,2.0,6.0,14.0,18.0,,14.0,10.0,45.0,,,10.0,37,,6.0,27,19,2.0,119,17.0,16.0,,9.0,3.0,,,25,3.0,27.0,,1.0,5.0,,,,
3750,楊仁壽,,,342,,,3.0,45.0,,2.0,12.0,,,51,16.0,,3.0,7.0,12.0,24.0,,15.0,9.0,47.0,,,3.0,34,,12.0,33,10,,122,18.0,10.0,4.0,21.0,1.0,,,20,3.0,22.0,,2.0,5.0,,,,
3751,楊仁壽,,,354,,,1.0,47.0,,6.0,12.0,,,54,10.0,3.0,,7.0,15.0,21.0,,7.0,14.0,42.0,,,7.0,41,,6.0,37,10,1.0,128,13.0,22.0,1.0,10.0,3.0,,,23,9.0,27.0,,1.0,3.0,,,,
3752,楊仁壽,,,306,,,,39.0,,1.0,8.0,,,55,6.0,2.0,,7.0,14.0,18.0,,19.0,7.0,43.0,,,13.0,41,,14.0,47,13,3.0,134,13.0,19.0,1.0,12.0,2.0,,,11,5.0,16.0,,2.0,3.0,,,,
3753,楊仁壽,,,356,,,1.0,63.0,,2.0,14.0,,,49,6.0,1.0,1.0,7.0,12.0,29.0,,12.0,15.0,42.0,,,13.0,31,,14.0,30,13,1.0,114,9.0,17.0,6.0,18.0,5.0,,,17,5.0,21.0,,,3.0,,,,
3754,楊仁壽,,,324,,,1.0,51.0,,5.0,4.0,,,56,14.0,4.0,4.0,2.0,17.0,27.0,,14.0,15.0,39.0,,,7.0,30,,6.0,36,19,1.0,141,15.0,14.0,1.0,14.0,4.0,,,32,8.0,15.0,,2.0,6.0,,,,
3755,楊仁壽,,,346,,,4.0,50.0,,5.0,12.0,,,52,13.0,4.0,1.0,5.0,19.0,20.0,,12.0,18.0,33.0,,,4.0,42,,10.0,39,18,,110,17.0,14.0,2.0,17.0,1.0,,,29,3.0,18.0,,2.0,8.0,,,,
3756,楊仁壽,,,348,,,2.0,55.0,,3.0,4.0,,,46,10.0,3.0,2.0,4.0,19.0,15.0,,7.0,8.0,26.0,,,9.0,29,,4.0,36,11,,131,12.0,18.0,3.0,13.0,1.0,,,26,6.0,15.0,,2.0,4.0,,,,
3757,楊仁壽,,,352,,,,38.0,,1.0,20.0,,,58,13.0,2.0,1.0,1.0,9.0,21.0,,6.0,14.0,40.0,,,5.0,22,,6.0,31,15,3.0,123,13.0,18.0,5.0,20.0,1.0,,,28,4.0,19.0,,,6.0,,,,
3758,楊仁壽,,,346,,,2.0,46.0,,5.0,9.0,,,67,12.0,4.0,5.0,2.0,6.0,19.0,,13.0,10.0,26.0,,,7.0,36,,2.0,41,21,1.0,123,9.0,15.0,2.0,20.0,3.0,,,34,4.0,19.0,,1.0,3.0,,,,
3759,楊仁壽,,,340,,,1.0,50.0,,2.0,10.0,,,51,12.0,3.0,5.0,4.0,12.0,16.0,,12.0,13.0,32.0,,,6.0,35,,6.0,34,17,2.0,109,12.0,17.0,4.0,12.0,3.0,,,19,2.0,21.0,,2.0,4.0,,,,
3760,楊仁壽,,,358,,,,58.0,,1.0,10.0,,,62,9.0,4.0,,9.0,25.0,14.0,,6.0,9.0,40.0,,,9.0,36,,6.0,37,16,,125,10.0,17.0,2.0,20.0,1.0,,,17,7.0,21.0,,,6.0,,,,
3761,楊仁壽,,,314,,,1.0,56.0,,1.0,9.0,,,66,10.0,1.0,3.0,5.0,9.0,23.0,,8.0,11.0,36.0,,,9.0,23,,12.0,32,11,,127,25.0,10.0,3.0,11.0,1.0,,,25,3.0,16.0,,3.0,7.0,,,,
3762,楊仁壽,,,302,,,3.0,46.0,,2.0,11.0,,,50,7.0,8.0,2.0,6.0,17.0,18.0,,13.0,9.0,34.0,,,11.0,41,,8.0,37,13,3.0,116,13.0,19.0,4.0,22.0,2.0,,,26,5.0,20.0,,,6.0,,,,
3763,楊仁壽,,,310,,,2.0,53.0,,5.0,11.0,,,56,11.0,4.0,,5.0,12.0,20.0,,11.0,18.0,30.0,,,10.0,38,,10.0,32,13,2.0,122,21.0,20.0,1.0,9.0,1.0,,,18,7.0,16.0,,,5.0,,,,
3764,楊仁壽,,,350,,,,46.0,,5.0,6.0,,,67,14.0,3.0,1.0,5.0,15.0,25.0,,17.0,11.0,36.0,,,11.0,40,,4.0,24,15,1.0,102,26.0,13.0,7.0,17.0,4.0,,,21,1.0,18.0,,1.0,8.0,,,,
3765,楊仁壽,,,322,,,3.0,61.0,,5.0,7.0,,,46,12.0,5.0,,7.0,14.0,21.0,,13.0,13.0,31.0,,,4.0,35,,2.0,30,16,,127,12.0,18.0,3.0,15.0,4.0,,,26,1.0,20.0,,1.0,2.0,,,,
3766,楊仁壽,,,310,,,,45.0,,3.0,6.0,,,53,10.0,1.0,3.0,3.0,22.0,19.0,,8.0,18.0,35.0,,,14.0,40,,4.0,33,14,2.0,143,18.0,24.0,2.0,18.0,4.0,,,20,5.0,23.0,,1.0,7.0,,,,
3767,楊仁壽,,,344,,,1.0,48.0,,4.0,9.0,,,55,7.0,5.0,1.0,2.0,14.0,16.0,,12.0,6.0,48.0,,,5.0,20,,10.0,30,8,1.0,122,23.0,19.0,2.0,11.0,1.0,,,26,3.0,17.0,,3.0,6.0,,,,
3768,楊仁壽,,,342,,,,53.0,,1.0,9.0,,,50,8.0,6.0,2.0,8.0,9.0,25.0,,9.0,19.0,32.0,,,8.0,34,,12.0,35,14,1.0,136,13.0,14.0,2.0,20.0,6.0,,,22,1.0,18.0,,2.0,8.0,,,,
3769,楊仁壽,,,350,,,,36.0,,5.0,7.0,,,48,7.0,2.0,2.0,10.0,9.0,21.0,,18.0,12.0,34.0,,,14.0,34,,8.0,34,17,1.0,122,15.0,16.0,3.0,12.0,2.0,,,22,8.0,20.0,,1.0,8.0,,,,
3770,楊仁壽,,,300,,,2.0,48.0,,1.0,6.0,,,43,12.0,4.0,2.0,7.0,20.0,16.0,,13.0,14.0,37.0,,,8.0,37,,10.0,41,16,1.0,124,18.0,15.0,6.0,19.0,2.0,,,20,5.0,15.0,,2.0,7.0,,,,
3771,楊仁壽,,,342,,,,59.0,,3.0,11.0,,,47,7.0,3.0,2.0,9.0,12.0,24.0,,10.0,8.0,31.0,,,11.0,37,,10.0,39,5,1.0,144,21.0,13.0,4.0,14.0,3.0,,,15,2.0,20.0,,1.0,7.0,,,,
3772,楊仁壽,,,352,,,,39.0,,2.0,5.0,,,56,8.0,2.0,5.0,11.0,13.0,25.0,,14.0,12.0,34.0,,,15.0,40,,10.0,48,11,3.0,120,16.0,21.0,1.0,18.0,3.0,,,21,4.0,17.0,,2.0,6.0,,,,
3773,楊仁壽,,,308,,,,50.0,,5.0,13.0,,,54,8.0,4.0,2.0,7.0,12.0,30.0,,11.0,9.0,40.0,,,6.0,31,,4.0,37,7,4.0,120,13.0,25.0,1.0,13.0,5.0,,,28,2.0,17.0,,,4.0,,,,
3774,楊仁壽,,,350,,,,52.0,,2.0,6.0,,,58,12.0,3.0,4.0,8.0,9.0,17.0,,10.0,8.0,38.0,,,4.0,37,,10.0,39,15,,117,12.0,12.0,2.0,13.0,2.0,,,25,6.0,14.0,,4.0,3.0,,,,
3775,楊仁壽,,,312,,,,55.0,,5.0,13.0,,,47,7.0,5.0,4.0,6.0,16.0,21.0,,18.0,18.0,42.0,,,5.0,28,,8.0,35,15,1.0,110,12.0,14.0,4.0,19.0,2.0,,,26,6.0,18.0,,1.0,5.0,,,,
3776,楊仁壽,,,304,,,2.0,51.0,,7.0,11.0,,,55,12.0,4.0,4.0,5.0,10.0,20.0,,9.0,11.0,40.0,,,6.0,39,,12.0,33,10,1.0,150,17.0,12.0,3.0,22.0,4.0,,,27,6.0,16.0,,1.0,7.0,,,,
3777,楊仁壽,,,358,,,,31.0,,4.0,10.0,,,39,7.0,2.0,3.0,3.0,15.0,20.0,,9.0,17.0,36.0,,,7.0,38,,8.0,40,18,3.0,121,16.0,18.0,1.0,12.0,1.0,,,29,7.0,27.0,,1.0,6.0,,,,
3778,楊仁壽,,,314,,,3.0,42.0,,5.0,9.0,,,45,7.0,3.0,4.0,3.0,18.0,19.0,,10.0,14.0,37.0,,,11.0,35,,12.0,30,20,2.0,111,11.0,16.0,5.0,16.0,4.0,,,24,3.0,22.0,,4.0,5.0,,,,
3779,楊仁壽,,,324,,,2.0,60.0,,2.0,8.0,,,72,8.0,3.0,2.0,4.0,15.0,20.0,,16.0,13.0,41.0,,,11.0,33,,6.0,38,19,1.0,119,12.0,18.0,4.0,14.0,2.0,,,26,3.0,23.0,,,6.0,,,,
3780,楊仁壽,,,312,,,2.0,50.0,,2.0,5.0,,,60,15.0,5.0,3.0,4.0,10.0,25.0,,10.0,8.0,43.0,,,5.0,34,,12.0,35,16,1.0,134,10.0,24.0,1.0,20.0,3.0,,,17,7.0,18.0,,2.0,6.0,,,,
3781,楊仁壽,,,334,,,7.0,57.0,,4.0,13.0,,,36,15.0,,3.0,10.0,11.0,20.0,,10.0,11.0,33.0,,,9.0,25,,4.0,29,12,4.0,130,9.0,26.0,,11.0,2.0,,,30,8.0,22.0,,1.0,3.0,,,,
3782,楊仁壽,,,326,,,1.0,57.0,,1.0,10.0,,,58,12.0,4.0,2.0,3.0,2.0,20.0,,12.0,8.0,35.0,,,12.0,37,,8.0,42,14,1.0,111,13.0,14.0,5.0,10.0,2.0,,,26,4.0,16.0,,2.0,4.0,,,,
3783,楊仁壽,,,338,,,2.0,50.0,,6.0,14.0,,,49,15.0,2.0,3.0,3.0,8.0,25.0,,12.0,11.0,33.0,,,13.0,36,,4.0,35,14,,128,11.0,20.0,1.0,12.0,2.0,,,15,8.0,25.0,,2.0,10.0,,,,
3784,楊仁壽,,,328,,,,42.0,,7.0,5.0,,,54,8.0,7.0,3.0,1.0,17.0,16.0,,14.0,24.0,30.0,,,9.0,40,,10.0,44,15,1.0,106,17.0,14.0,2.0,13.0,1.0,,,22,5.0,12.0,,1.0,10.0,,,,
3785,楊仁壽,,,300,,,1.0,49.0,,2.0,9.0,,,46,8.0,5.0,3.0,3.0,9.0,22.0,,20.0,10.0,40.0,,,20.0,35,,6.0,34,16,1.0,98,13.0,17.0,3.0,13.0,2.0,,,27,5.0,29.0,,,2.0,,,,
3786,楊仁壽,,,332,,,,44.0,,1.0,11.0,,,53,6.0,1.0,2.0,9.0,11.0,20.0,,12.0,22.0,42.0,,,12.0,44,,4.0,48,17,1.0,120,13.0,17.0,2.0,12.0,1.0,,,18,4.0,16.0,,2.0,4.0,,,,
3787,楊仁壽,,,318,,,3.0,48.0,,5.0,10.0,,,51,18.0,1.0,3.0,4.0,10.0,24.0,,15.0,12.0,38.0,,,12.0,36,,4.0,33,16,,98,17.0,18.0,,17.0,,,,27,5.0,18.0,,1.0,5.0,,,,
